-627.6081508,575.7814148
-545.8014988,570.8668988
-458.8816828,461.8254788
-622.0618888,512.6135468
-584.2166668,609.5166188
-560.2557268,433.9266968
-608.2357768,461.7306608
-543.7689148,521.7853388
-585.3800368,544.3390388
-506.9991028,427.1695568
-576.8142868,493.2162488
-606.9903268,409.4154488
-659.2727248,464.9498708
-525.1790968,622.7811188
-504.1397668,542.9735588
-671.6408668,533.8114088
-479.8061668,585.1697828
-534.2470468,472.9638668
-446.9256088,529.9255268
-496.4040028,497.2628588
